"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://erneste.com.au/contact-us/","text/html; charset=UTF-8","200","OK","Indexable","","2515","0.545","",""
"https://erneste.com.au/look/feature-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","1812","0.310","",""
"https://erneste.com.au/all-tiles","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","5","0.299","https://erneste.com.au/all-tiles/","HTTP Redirect"
"https://erneste.com.au/tile-application/ensuite-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","1867","0.377","",""
"https://erneste.com.au/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=6.1","application/javascript","200","OK","Indexable","","0","0.093","",""
"https://erneste.com.au/design/pattern-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","1794","0.315","",""
"https://erneste.com.au/wp-content/themes/erneste/assets/scripts/carousel.js?ver=1.0.1","application/javascript","200","OK","Indexable","","0","0.122","",""
"https://erneste.com.au/tile-application/commercial-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","1799","0.597","",""
"https://erneste.com.au/design","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","7","0.250","https://erneste.com.au/design/","HTTP Redirect"
"https://erneste.com.au/wp-content/themes/erneste/assets/css/slick-theme.css?ver=1.0.14","text/css","200","OK","Indexable","","0","0.154","",""
"https://erneste.com.au/tile-application/living-room-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","1862","0.302","",""
"https://erneste.com.au/look/","text/html; charset=UTF-8","200","OK","Indexable","","1676","0.292","",""
"https://erneste.com.au/tile-application/kitchen-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","1866","0.261","",""
"https://erneste.com.au/tile-application/alfresco-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","1793","0.343","",""
"https://www.pinterest.com.au/ernestetiles/_created/","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","837","","",""
"https://erneste.com.au/blog/2026/02/10/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.283","https://erneste.com.au/","HTTP Redirect"
"https://erneste.com.au/products/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.547","https://erneste.com.au/tile-shop-categories/","HTTP Redirect"
"https://erneste.com.au/look/terracotta-look-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","1791","0.275","",""
"https://erneste.com.au/blog/large-format-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","11","0.505","",""
"https://erneste.com.au/blog/page/2/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","4","0.318","",""
"https://erneste.com.au/wp-content/uploads/2025/08/Still-Lifestyle-13.jpg","image/jpeg","200","OK","Indexable","","1","0.116","",""
"https://erneste.com.au/blog/2025/03/17/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.447","https://erneste.com.au/","HTTP Redirect"
"https://erneste.com.au/wp-content/uploads/2025/05/image-2.png","image/png","200","OK","Indexable","","0","0.295","",""
"https://erneste.com.au/blog/designing-your-dream-kitchen-with-splashback-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","10","0.352","",""
"https://erneste.com.au/blog/elevate-your-space-with-terrazzo-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","11","1.034","",""
"https://erneste.com.au/wp-content/uploads/2026/02/terrazzo-tiles.jpg","image/jpeg","200","OK","Indexable","","0","0.106","",""
"https://erneste.com.au/blog/2025/08/18/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.525","https://erneste.com.au/","HTTP Redirect"
"https://erneste.com.au/blog/2026/02/05/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.274","https://erneste.com.au/","HTTP Redirect"
"https://erneste.com.au/wp-content/uploads/2025/03/Ankara-Lifestyle-03-scaled.jpg","image/jpeg","200","OK","Indexable","","0","0.082","",""
"https://erneste.com.au/wp-content/uploads/2026/02/splashback-tiles-for-kitchen.jpg","image/jpeg","200","OK","Indexable","","0","0.090","",""
"https://erneste.com.au/wp-content/uploads/2025/10/Antico-Casale-Ness-Cenere-Mix-Lifestile-01-scaled-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.135","",""
"https://erneste.com.au/blog/2025/04/25/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","1","0.306","https://erneste.com.au/","HTTP Redirect"
"https://erneste.com.au/wp-content/uploads/2024/02/Ciment-Lifestyle-02-300x300.png","image/png","200","OK","Indexable","","0","0.111","",""
"https://erneste.com.au/blog/tile-installation-innovations/","text/html; charset=UTF-8","200","OK","Indexable","","11","0.247","",""
"https://erneste.com.au/wp-content/uploads/2024/02/Aquitaine-Lifestyle-05-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.570","",""
"https://erneste.com.au/blog/tile-calculator-guide-work-out-exactly-how-many-tiles-you-need/","text/html; charset=UTF-8","200","OK","Indexable","","11","0.607","",""
"https://erneste.com.au/wp-content/uploads/2024/02/Ankara-Lifestyle-03-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.692","",""
"https://erneste.com.au/wp-content/uploads/2024/11/Basque-Gris-Lifestyle-300x300.png","image/png","200","OK","Indexable","","0","0.365","",""
"https://erneste.com.au/wp-content/uploads/2024/02/Fan-Lifestyle-02-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.402","",""
"https://erneste.com.au/argile-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","21","0.788","",""
"https://erneste.com.au/ankara-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","32","0.624","",""
"https://erneste.com.au/galaxy-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.699","",""
"https://erneste.com.au/basque-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.806","",""
"https://erneste.com.au/wp-content/uploads/2024/03/Argile-Lifestyle-01-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.201","",""
"https://erneste.com.au/bosco-nero/","text/html; charset=UTF-8","200","OK","Indexable","","25","0.840","",""
"https://erneste.com.au/wp-content/uploads/2024/02/252G760-Lifestyle-1-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.084","",""
"https://erneste.com.au/wp-content/uploads/2024/02/Eterna-Lifestyle-20-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.094","",""
"https://erneste.com.au/outlet/outlet-clearance/","text/html; charset=UTF-8","200","OK","Indexable","","218","0.261","",""
"https://erneste.com.au/wp-content/uploads/2024/06/Esencia-Material-Lifestyle-01-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.163","",""
"https://erneste.com.au/wp-content/uploads/2024/02/PU09-Lifestyle-01-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.154","",""
"https://erneste.com.au/wp-content/uploads/2025/04/243BN120-e1745295209107-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.132","",""
"https://erneste.com.au/ciment-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","30","0.273","",""
"https://erneste.com.au/wp-content/uploads/2024/03/Cotto-Lifestyle-11-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.092","",""
"https://erneste.com.au/antico-casale-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","27","0.412","",""
"https://erneste.com.au/alaska-tile-series/","text/html; charset=UTF-8","200","OK","Indexable","","23","0.388","",""
"https://erneste.com.au/wp-content/uploads/2024/04/Alaska-Lifestyle-01-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.136","",""
"https://erneste.com.au/esencia-material-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","26","0.385","",""
"https://erneste.com.au/fossil-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","20","0.329","",""
"https://erneste.com.au/eterna-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","22","0.271","",""
"https://erneste.com.au/gatsby-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","31","0.348","",""
"https://erneste.com.au/aquitaine-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","35","0.393","",""
"https://erneste.com.au/wp-content/uploads/2024/02/Gatsby-Lifestyle-06-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.110","",""
"https://erneste.com.au/flange-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","25","0.290","",""
"https://erneste.com.au/design/picket-shape-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","116","0.386","",""
"https://erneste.com.au/tile-application/floor-tiles/?product-page=3","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","8","0.373","",""
"https://erneste.com.au/wp-content/uploads/2024/02/FS6301-lifestyle-image-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.122","",""
"https://erneste.com.au/tile-application/floor-tiles/?product-page=4","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","7","0.278","",""
"https://erneste.com.au/wp-content/uploads/2025/04/229PS26N60-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.098","",""
"https://erneste.com.au/wp-content/uploads/2025/02/Seine-Ivory-Lifestyle-02-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.110","",""
"https://erneste.com.au/tile-application/floor-tiles/?product-page=2","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","9","0.299","",""
"https://erneste.com.au/wp-content/uploads/2025/04/130AGR60-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.119","",""
"https://erneste.com.au/cotto-tile-series/","text/html; charset=UTF-8","200","OK","Indexable","","25","0.330","",""
"https://erneste.com.au/fan-mosaic/","text/html; charset=UTF-8","200","OK","Indexable","","27","0.286","",""
"https://erneste.com.au/paris-sabbia/","text/html; charset=UTF-8","200","OK","Indexable","","8","0.271","",""
"https://erneste.com.au/wp-content/uploads/2025/07/229PW21N120-NBG-300x300.png","image/png","200","OK","Indexable","","0","0.096","",""
"https://erneste.com.au/wp-content/uploads/2025/07/Realstone-Ceppo-Beige-Lifestyle-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.165","",""
"https://erneste.com.au/tibur-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","16","0.251","",""
"https://erneste.com.au/wp-content/uploads/2025/04/206TIB60-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.076","",""
"https://erneste.com.au/alaska-graphite/","text/html; charset=UTF-8","200","OK","Indexable","","12","0.283","",""
"https://erneste.com.au/wp-content/uploads/2025/08/Still-Lifestyle-03-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.080","",""
"https://erneste.com.au/paris-white-2/","text/html; charset=UTF-8","200","OK","Indexable","","6","0.276","",""
"https://erneste.com.au/tibur-brown/","text/html; charset=UTF-8","200","OK","Indexable","","12","0.430","",""
"https://erneste.com.au/alaska-ivory-2/","text/html; charset=UTF-8","200","OK","Indexable","","9","0.418","",""
"https://erneste.com.au/vento-del-sud-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","18","0.304","",""
"https://erneste.com.au/wp-content/uploads/2025/04/Tibur-Brown-Lifestyle-01-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.085","",""
"https://erneste.com.au/seine-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","16","0.264","",""
"https://erneste.com.au/wp-content/uploads/2025/04/206TIW60-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.087","",""
"https://erneste.com.au/wp-content/uploads/2025/04/130AI120-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.107","",""
"https://erneste.com.au/wp-content/uploads/2025/10/Vento-Del-Sud-Lifestyle-01-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.095","",""
"https://erneste.com.au/wp-content/uploads/2024/02/Biscuit-Stripe-Lifestyle-01-300x300.png","image/png","200","OK","Indexable","","0","0.128","",""
"https://erneste.com.au/tibur-white/","text/html; charset=UTF-8","200","OK","Indexable","","10","0.276","",""
"https://erneste.com.au/wp-content/uploads/2024/03/Sfumature-Lifestyle-11-300x300.jpg","image/jpeg","200","OK","Indexable","","0","0.120","",""
"https://erneste.com.au/still-tile-collection/","text/html; charset=UTF-8","200","OK","Indexable","","17","0.333","",""
"https://erneste.com.au/realstone-ceppo/","text/html; charset=UTF-8","200","OK","Indexable","","17","0.371","",""
"https://erneste.com.au/wp-content/uploads/2024/03/Genesis-Lifestyle-01-300x300.jpeg","image/jpeg","200","OK","Indexable","","0","0.136","",""
"https://erneste.com.au/wp-content/uploads/2024/02/Petti-Bella-Matt-Lifestyle-6-300x300.png","image/png","200","OK","Indexable","","0","0.081","",""
