"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://irtadvisory.com/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.33.0","text/css","200","OK","Indexable","","0","0.788","",""
"https://irtadvisory.com/2026/01/29/","text/html; charset=UTF-8","200","OK","Indexable","","4","3.291","",""
"https://irtadvisory.com/wp-content/plugins/gravityforms/assets/css/dist/theme.min.css?ver=2.9.21","text/css","200","OK","Indexable","","0","0.217","",""
"https://irtadvisory.com/wp-content/plugins/gravityforms/assets/js/dist/vendor-theme.min.js?ver=8673c9a2ff188de55f9073009ba56f5e","text/javascript","200","OK","Indexable","","0","1.656","",""
"https://irtadvisory.com/wp-content/plugins/gravityforms/js/gravityforms.min.js?ver=2.9.21","text/javascript","200","OK","Indexable","","0","0.825","",""
"https://irtadvisory.com/wp-content/plugins/gravityforms/js/jquery.json.min.js?ver=2.9.21","text/javascript","200","OK","Indexable","","0","0.798","",""
"https://irtadvisory.com/wp-content/plugins/gravityforms/js/placeholders.jquery.min.js?ver=2.9.21","text/javascript","200","OK","Indexable","","0","0.882","",""
"https://irtadvisory.com/wp-content/uploads/elementor/css/post-49.css?ver=1764306883","text/css","200","OK","Indexable","","0","0.953","",""
"https://irtadvisory.com/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381","text/javascript","200","OK","Indexable","","0","0.884","",""
"https://maps.google.com/maps?q=Suite%202%2C%20Level%203%2C%2051%20Queen%20Street%20Melbourne%20VIC%203000&t=m&z=12&output=embed&iwloc=near","text/html","301","Moved Permanently","Non-Indexable","Redirected","0","0.650","https://www.google.com/maps/embed?origin=mfe&pb=!1m4!2m1!1sSuite+2,+Level+3,+51+Queen+Street+Melbourne+VIC+3000!5e0!6i12","HTTP Redirect"
"https://irtadvisory.com/wp-content/plugins/gravityforms/assets/js/dist/utils.min.js?ver=380b7a5ec0757c78876bc8a59488f2f3","text/javascript","200","OK","Indexable","","0","0.877","",""
"https://irtadvisory.com/wp-includes/js/dist/a11y.min.js?ver=3156534cc54473497e14","text/javascript","200","OK","Indexable","","0","0.911","",""
"https://irtadvisory.com/wp-content/plugins/elementor-pro/assets/css/widget-post-info.min.css?ver=3.31.2","text/css","200","OK","Indexable","","0","0.830","",""
"https://irtadvisory.com/wp-content/plugins/gravityforms/assets/js/dist/scripts-theme.min.js?ver=ea8a466a3fdf642558f016efd46a6aff","text/javascript","200","OK","Indexable","","0","0.840","",""
